asx_ticker,company,n_etfs,etfs,etf_shares,adv_dollars_63d,etf_pct_float,days_to_exit_20pct_adv,inflow5_buy_days,forced_flow_score
BC8.AX,Black Cat Syndicate Limited,4,"GDXJ,ISO.AX,MVS.AX,VAS.AX",32747273.0,4020090.277142857,0.04492851886371609,44.55825918642009,0.28241822172162867,0.4947812280842917
NHC.AX,New Hope Corporation Limited,17,"A200.AX,EX20.AX,FLAU,GEAR.AX,IOZ.AX,ISO.AX,IXUS,MVOL.AX,QOZ.AX,QRE.AX,VAS.AX,VEU",23897623.0,20773291.2984127,0.02832233488091615,32.15966889433135,0.22331920204015182,0.4877501349548999
PXA.AX,PEXA Group Limited,11,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,IOZ.AX,ISO.AX,IXUS,QOZ.AX,VAS.AX,VPL,VSO.AX",4785894.0,7146072.228095237,0.027202440123665586,41.89838293600613,0.2569404624714824,0.48635694621693853
NAN.AX,Nanosonics Limited,7,"AUMF.AX,FAIR.AX,ISO.AX,IXUS,VAS.AX,VPL,VSO.AX",7935839.0,2779045.3263492063,0.026549181352146258,49.07027227600766,0.2747424854023865,0.48539925572811826
FLT.AX,Flight Centre Travel Group Limited,15,"A200.AX,EX20.AX,FAIR.AX,FLAU,GEAR.AX,IOZ.AX,ISO.AX,IXUS,QOZ.AX,VAS.AX,VEU,VEU.AX",8504932.0,17639829.86031746,0.04125478470718948,26.47158993677191,0.18692929685514198,0.48148317986029593
ARB.AX,ARB Corporation Limited,12,"A200.AX,AUMF.AX,EX20.AX,FAIR.AX,GEAR.AX,IOZ.AX,ISO.AX,IXUS,QOZ.AX,VAS.AX,VPL,VSO.AX",2766022.0,7839840.095555556,0.033062627958570734,34.020711747971426,0.23754702837179525,0.4809706133161412
TAH.AX,Tabcorp Holdings Limited,11,"A200.AX,AUMF.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,IXUS,QOZ.AX,VAS.AX,VPL,VSO.AX",77014028.0,8852676.884444444,0.03359179262361622,36.088249862903396,0.24231472669285853,0.47879114953471297
SIQ.AX,Smartgroup Corporation Ltd,12,"A200.AX,AUMF.AX,EX20.AX,FAIR.AX,GRNV.AX,IHD.AX,ISO.AX,IXUS,QOZ.AX,VAS.AX,VPL,VSO.AX",4374188.0,6662469.04920635,0.031662222293897424,32.921773380888865,0.26106700503803676,0.47763786435522837
HSN.AX,Hansen Technologies Limited,6,"AUMF.AX,ISO.AX,QOZ.AX,VAS.AX,VPL,VSO.AX",4242322.0,1726845.9671428571,0.02082951391622177,58.82546192066449,0.32555064489333846,0.47331159863830075
LNW.AX,"Light & Wonder, Inc.",10,"A200.AX,EX20.AX,FLAU,GEAR.AX,QOZ.AX,RXI,VAS.AX,VEU,VEU.AX,VPL",2363436.0,34315372.9552381,0.030045552206243362,40.64225013062331,0.234013936326018,0.47163142337787445
DMP.AX,Domino's Pizza Enterprises Limited,14,"A200.AX,EX20.AX,FLAU,GEAR.AX,IOZ.AX,ISO.AX,IXUS,QOZ.AX,VAS.AX,VEU,VEU.AX,VHY.AX",2804878.0,7050725.589682538,0.02960391322669937,32.99333629408419,0.22780266017123696,0.4704543841286235
PNI.AX,Pinnacle Investment Management Group Limited,12,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,IXUS,MVS.AX,QFN.AX,VAS.AX,VHY.AX,VPL,VSO.AX",6704279.0,14950060.973015875,0.0285338241672439,34.513575377758436,0.2510908993683241,0.4702218131057671
AIA.AX,Auckland International Airport Limited,4,"A200.AX,EX20.AX,GEAR.AX,VAS.AX",9432712.0,4061536.3013492054,0.00556459635888607,78.75880876499218,0.47769165995257923,0.46705640905712575
AEF.AX,Australian Ethical Investment Ltd.,3,"ISO.AX,VAS.AX,VPL",2288826.0,668435.7444444443,0.020107391832769425,75.07516209027074,0.3524585587119365,0.46390682711481335
IPX.AX,IperionX Limited,11,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,IXUS,PICK,QRE.AX,VAS.AX,VPL,VSO.AX",10306371.0,7348552.512063493,0.030367869073791704,32.22204387292208,0.24459963894400802,0.4612417152802626
CXU.AX,Cauldron Energy Limited,2,"URNJ,URNM.AX",64820812.0,589728.5213174603,0.03182206332756737,34.05046638713937,0.6022584854827214,0.46093124652157613
CTD.AX,Corporate Travel Management Limited,8,"GRNV.AX,IOZ.AX,ISO.AX,IXUS,MVS.AX,VAS.AX,VPL,VSO.AX",3478643.0,5001894.676349207,0.023773280474684605,53.315106988798924,0.23146836781701452,0.4584187378570561
FPR.AX,FleetPartners Group Limited,3,"ISO.AX,VAS.AX,VPL",4121814.0,802212.4847619047,0.019117226880080003,69.05721790936052,0.3734383725435733,0.45243669219783084
VEA.AX,Viva Energy Group Limited,13,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,IXUS,QOZ.AX,QRE.AX,VAS.AX,VHY.AX,VPL,VSO.AX",48495950.0,18646698.24095238,0.029577755184785025,31.01232058818278,0.19926921324105062,0.4509060184169875
CDA.AX,Codan Limited,11,"A200.AX,AUMF.AX,EX20.AX,GEAR.AX,GRNV.AX,IOZ.AX,ISO.AX,IXUS,VAS.AX,VPL,VSO.AX",3807566.0,20295709.10476191,0.020935033957314313,36.8877593858573,0.27215528146197937,0.4445231855612727
FPH.AX,Fisher & Paykel Healthcare Corporation Limited,6,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,HVST.AX,VAS.AX",5212175.0,14113964.19238095,0.0088749745357094,55.61849351566196,0.367464604228524,0.443724092520652
ABB.AX,Aussie Broadband Limited,9,"FAIR.AX,GEAR.AX,GRNV.AX,IOZ.AX,ISO.AX,QOZ.AX,VAS.AX,VPL,VSO.AX",7954568.0,5623393.465555555,0.02521857176824919,37.25012495430309,0.24330737175585856,0.4403386845230358
NXG.AX,NexGen Energy Ltd.,6,"A200.AX,EX20.AX,GEAR.AX,QRE.AX,URNJ,VAS.AX",7783001.0,11396357.62809524,0.01175840795305246,54.83981660809119,0.34046973536546743,0.4355684449264402
WTC.AX,WiseTech Global Limited,17,"A200.AX,ACWX,EPP,EWA,EX20.AX,FLAU,GEAR.AX,IOZ.AX,IVE.AX,IXN,IXUS,MVW.AX",9114555.0,68128556.41825397,0.027117854053206738,26.231828691100755,0.14828117863794252,0.4349265204653857
DDR.AX,Dicker Data Limited,9,"AUMF.AX,IHD.AX,ISO.AX,MVS.AX,QOZ.AX,VAS.AX,VHY.AX,VPL,VSO.AX",4065377.0,5561752.345873016,0.02241345592834007,37.07267333173242,0.26238882067542607,0.43363666332492634
NWL.AX,Netwealth Group Limited,13,"A200.AX,EX20.AX,FLAU,GEAR.AX,IOZ.AX,ISO.AX,IXUS,QFN.AX,VAS.AX,VEU,VEU.AX,VPL",4696792.0,13912701.913174603,0.019139588848029104,37.68486871079134,0.23009833756873893,0.428137407981557
MEK.AX,Meeka Metals Limited,3,"GDXJ,ISO.AX,VAS.AX",126379771.0,2287111.5407936512,0.042900396358753604,38.83490809886235,0.19723658072311484,0.4241512408797058
RMD.AX,ResMed Inc.,7,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,HVST.AX,QOZ.AX,VAS.AX",15212092.0,44964728.78571429,0.010487019999171706,49.09583354939128,0.2984837795213151,0.4227709677201708
RDX.AX,Redox Limited,6,"AUMF.AX,ISO.AX,VAS.AX,VHY.AX,VPL,VSO.AX",6049755.0,1977527.252222222,0.011521556013263807,51.11511985455492,0.3120071094792237,0.42270312085540973
TLX.AX,Telix Pharmaceuticals Limited,14,"A200.AX,EX20.AX,FAIR.AX,FLAU,GEAR.AX,GRNV.AX,IOZ.AX,IXUS,MVE.AX,VAS.AX,VEU,VEU.AX",11422466.0,36225903.21412699,0.03371676456430715,22.26251520166933,0.14448572282380456,0.4215862404606639
MP1.AX,Megaport Limited,11,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,GRNV.AX,IOZ.AX,ISO.AX,IXUS,VAS.AX,VPL,VSO.AX",6927771.0,24467931.301587302,0.039151331351880536,16.842020642205764,0.1888821190032967,0.4211300271013862
TYR.AX,Tyro Payments Limited,4,"FAIR.AX,ISO.AX,VAS.AX,VPL",11675843.0,988293.0788095238,0.02198727234423227,46.98146168505624,0.28958455282107565,0.4206974144698753
WEB.AX,Web Travel Group Limited,13,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,GRNV.AX,IOZ.AX,ISO.AX,IXUS,MVS.AX,QOZ.AX,VAS.AX,VPL",14015374.0,9257094.757777778,0.03872633074489168,20.195921087467983,0.13525847465841342,0.4148520662332608
ING.AX,Inghams Group Limited,10,"AUMF.AX,IHD.AX,ISO.AX,IXUS,MVS.AX,QOZ.AX,VAS.AX,VEGI,VPL,VSO.AX",12243066.0,4852860.505714285,0.03293983937628076,24.66998683906001,0.1805734129107079,0.4139849102550613
BVS.AX,Bravura Solutions Limited,6,"AUMF.AX,ISO.AX,MVS.AX,VAS.AX,VPL,VSO.AX",8980205.0,2420279.965873015,0.020031687493222112,39.651122035117076,0.27109197947382924,0.4137165687257375
NCK.AX,Nick Scali Limited,11,"A200.AX,AUMF.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,MVS.AX,QOZ.AX,VAS.AX,VPL,VSO.AX",2721128.0,8467698.620793652,0.031814635350754336,24.334816608066443,0.17269548024796727,0.4110952569423638
KAR.AX,Karoon Energy Ltd,12,"A200.AX,AUMF.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,QOZ.AX,QRE.AX,VAS.AX,VHY.AX,VPL,VSO.AX",29647339.0,16129669.642698413,0.04173113027615397,17.98418381526176,0.11689581017668829,0.40835320924452634
JIN.AX,Jumbo Interactive Limited,5,"IHD.AX,ISO.AX,MVS.AX,VAS.AX,VPL",1549112.0,1539231.4493650799,0.024461132933838208,38.200332237877305,0.25224565438167157,0.4050698642878694
IDX.AX,Integral Diagnostics Limited,5,"ISO.AX,MVS.AX,QOZ.AX,VAS.AX,VPL",9051899.0,2446121.169365079,0.024263497525829136,39.490394646315906,0.23441511783899316,0.4023634895152268
JHX.AX,James Hardie Industries plc,10,"A200.AX,EX20.AX,FLAU,GEAR.AX,IOZ.AX,QOZ.AX,VAS.AX,VEU,VEU.AX,VPL",13510982.0,65827809.010000005,0.023282168825114063,30.870891475579025,0.20724590808760496,0.40132776885884947
SBM.AX,St Barbara Limited,5,"GDXJ,ISO.AX,QOZ.AX,VAS.AX,VPL",49091376.0,5233142.431666666,0.04057823109595325,29.012401127165575,0.17103081173995996,0.3986728124467311
DEV.AX,DevEx Resources Limited,1,URNJ,13133287.0,402242.3176190476,0.02880836070622365,38.04275212115989,0.3664391623652537,0.39074816760492453
DTR.AX,Dateline Resources Limited,4,"GDX.AX,GDXJ,ISO.AX,VAS.AX",122823013.0,4196621.465873016,0.03208317018737094,40.77919120804233,0.16168711103852082,0.3906752813644472
SNL.AX,Supply Network Limited,4,"ISO.AX,VAS.AX,VPL,VSO.AX",568911.0,1742392.2112698415,0.013002551105339303,51.382798728325156,0.27923062690909295,0.3904287492495303
MKR.AX,Manuka Resources Limited,1,SILJ,63130948.0,1120296.9115238094,0.0651744942677658,27.561354014100672,0.18250781150011294,0.38954837797899594
A2M.AX,The a2 Milk Company Limited,9,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,QOZ.AX,VAS.AX,VEU,VEU.AX,VPL",21626671.0,24313178.90634921,0.02981236572327288,29.632459123186997,0.1424010375652975,0.38943436820224464
ASB.AX,Austal Limited,10,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,IXUS,QOZ.AX,VAS.AX,VPL,VSO.AX",10317895.0,8052226.4336507935,0.024552633173703122,27.556073377833187,0.18186730451215463,0.38774841473646726
IEL.AX,IDP Education Limited,13,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,GRNV.AX,IOZ.AX,ISO.AX,IXUS,QOZ.AX,VAS.AX,VHY.AX,VPL",11009956.0,10358336.791269844,0.03955632049331763,14.812712076299762,0.07686932510634836,0.3823171317194952
EQT.AX,EQT Holdings Limited,4,"ISO.AX,QOZ.AX,VAS.AX,VPL",564587.0,1108452.8403174602,0.02107265493199564,45.62865828659159,0.2150816140241896,0.3814275878093445
LIC.AX,Lifestyle Communities Limited,4,"ISO.AX,VAS.AX,VNQI,VPL",2438215.0,1408079.4999999998,0.02002804270154176,42.298928865287834,0.2450261919563203,0.38079390896581755
AZY.AX,Antipa Minerals Limited,1,GDXJ,13563035.0,849407.2712698412,0.02046678362120468,50.730212246924594,0.35022061849540725,0.38011624187865917
L1G.AX,L1 Group Limited,5,"AUMF.AX,ISO.AX,VAS.AX,VPL,VSO.AX",17679144.0,3115977.6869047624,0.03181600927679364,30.961431692295402,0.16847510557800144,0.37578367519956346
ZIP.AX,Zip Co Limited,14,"A200.AX,EX20.AX,FINX,GEAR.AX,GRNV.AX,IOZ.AX,ISO.AX,IXUS,MVS.AX,QFN.AX,QOZ.AX,VAS.AX",43946235.0,46231096.16015874,0.035040533894831,10.356104543595107,0.08524628605925434,0.3754975181179149
LOV.AX,Lovisa Holdings Limited,9,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,IXUS,VAS.AX,VPL,VSO.AX",2171996.0,7988560.787936508,0.01961373973153544,30.477079561814886,0.2121814998110265,0.37410372298204575
XPU6 INDEX.AX,,5,"A200.AX,BEAR.AX,EX20.AX,HVST.AX,QOZ.AX",82.0,,,,,0.36768447837150126
RIC.AX,Ridley Corporation Limited,4,"ISO.AX,QOZ.AX,VAS.AX,VPL",6369973.0,1940501.3977777779,0.016993252673790385,45.00625891443066,0.24282324299655453,0.3659837204326653
GDG.AX,Generation Development Group Limited,9,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,QFN.AX,VAS.AX,VPL,VSO.AX",10848180.0,9896542.647142855,0.027126043518472365,21.62328838723035,0.14254453030464279,0.35831288448066884
GQG.AX,GQG Partners Inc.,13,"A200.AX,EX20.AX,FLAU,GEAR.AX,IHD.AX,IOZ.AX,ISO.AX,QFN.AX,VAS.AX,VEU,VEU.AX,VPL",27641724.0,7315681.382539682,0.009261895316171952,29.500002984848468,0.17554383461645254,0.3544498719148217
YAL.AX,Yancoal Australia Ltd,18,"A200.AX,AUMF.AX,EX20.AX,FLAU,GEAR.AX,IOZ.AX,ISO.AX,IXUS,MVOL.AX,QOZ.AX,QRE.AX,VAS.AX",16886445.0,29160230.733492065,0.012788503983107219,20.633634381931877,0.12453516829588267,0.35352121185457447
NUF.AX,Nufarm Limited,8,"AUMF.AX,ISO.AX,IXUS,QOZ.AX,VAS.AX,VEGI,VPL,VSO.AX",9707066.0,5562286.847619048,0.025268687810228608,22.153635517714182,0.15124345778668546,0.3506403757068578
ACL.AX,Australian Clinical Labs Limited,5,"IHD.AX,ISO.AX,QOZ.AX,VAS.AX,VPL",4356717.0,1429025.276349206,0.023358035694366744,30.605189983477604,0.17893402132220054,0.34818120914794876
AVZ.AX,AVZ Minerals Limited,4,"REMX,VAS.AX,VPL,VSO.AX",85510523.0,0.0,0.024232661693336186,,,0.34808954548260324
PFP.AX,Propel Funeral Partners Limited,2,"ISO.AX,VAS.AX",2370183.0,874433.9473015874,0.017178526199132054,47.96475320569074,0.24411956137708904,0.3474716887454054
CUV.AX,Clinuvel Pharmaceuticals Limited,3,"ISO.AX,VAS.AX,VPL",897918.0,940675.4317460319,0.01781201706679855,44.38559250220324,0.2250622386408507,0.3454234926857818
A4N.AX,Alpha HPA Limited,5,"FAIR.AX,ISO.AX,VAS.AX,VPL,VSO.AX",28416430.0,3109291.370952381,0.019571940407482512,30.856488845561724,0.19804499083861282,0.338124525023156
DRO.AX,DroneShield Limited,11,"A200.AX,ARMR.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,IXUS,MVS.AX,VAS.AX,VPL,VSO.AX",30047616.0,48201777.004285716,0.032516398238500305,10.92940602056732,0.06585828972874826,0.33587009094407316
ELV.AX,Elevra Lithium Limited,8,"IOZ.AX,ISO.AX,IXUS,LIT,PICK,VAS.AX,VPL,VSO.AX",5523069.0,24970527.615555555,0.032617362529366485,12.504637290878259,0.08786532401664955,0.33220525200252105
REG.AX,Regis Healthcare Limited,6,"AUMF.AX,ISO.AX,MVS.AX,VAS.AX,VPL,VSO.AX",4809018.0,4909539.484444444,0.015904861962314415,30.502647706938234,0.19475542000241053,0.3298226031014451
AMI.AX,Aurelia Metals Limited,2,"GDXJ,VPL",32652361.0,1363664.3814285717,0.019282110357901776,34.57963895419098,0.2652619278944635,0.3297944230239611
AFG.AX,Australian Finance Group Limited,4,"ISO.AX,QOZ.AX,VAS.AX,VPL",4639085.0,1040306.6203174603,0.017070521783926994,39.193002781787655,0.18389863754467545,0.3287171954763106
TUA.AX,Tuas Limited,11,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,IOZ.AX,ISO.AX,IXUS,MVS.AX,VAS.AX,VPL,VSO.AX",10383241.0,8675365.729841268,0.022236566110259787,17.36276087929508,0.09953837143202454,0.3279554969733356
CBO.AX,Cobram Estate Olives Limited,2,"ISO.AX,VAS.AX",7639004.0,3351458.4246031735,0.015954771357202052,42.07646724222618,0.2346192851997503,0.3264908926840755
CCP.AX,Credit Corp Group Limited,6,"IHD.AX,ISO.AX,MVS.AX,QOZ.AX,VAS.AX,VPL",1803010.0,5337309.125396826,0.026488791717140754,19.274759976786726,0.12672198090572737,0.3241030580353745
TPG.AX,TPG Telecom Limited,18,"A200.AX,AUMF.AX,EX20.AX,FAIR.AX,FLAU,GEAR.AX,IOZ.AX,ISO.AX,IXUS,MVOL.AX,QOZ.AX,VAS.AX",21026465.0,29644462.194126986,0.010711232852651112,14.282712645536153,0.09382757542159952,0.3237401323726206
IFT.AX,Infratil Limited,4,"A200.AX,EX20.AX,GEAR.AX,VAS.AX",3561700.0,5362619.533650794,0.00356415041637599,38.6227259820995,0.25601762305581166,0.3214399326767285
MAQ.AX,Macquarie Technology Group Limited,5,"AUMF.AX,ISO.AX,VAS.AX,VPL,VSO.AX",338696.0,3614332.283968254,0.01314113144234324,33.91421603531757,0.19532407295065293,0.31996697821857745
ARU.AX,Arafura Rare Earths Limited,6,"ISO.AX,IXUS,PICK,VAS.AX,VPL,VSO.AX",97968120.0,12877901.053888889,0.03965110536382296,11.470943077165469,0.05792969522848252,0.31982253005489253
MI6.AX,Minerals 260 Limited,6,"IOZ.AX,ISO.AX,IXUS,PICK,VAS.AX,VSO.AX",49081846.0,8447356.150079366,0.0216828254655202,23.25163815489927,0.1473419515698546,0.31948468974926575
OML.AX,oOh!media Limited,4,"ISO.AX,QOZ.AX,VAS.AX,VPL",11420013.0,2428508.0823809523,0.021620131689548894,27.684129399227523,0.1714621036349112,0.31569482131725907
OCL.AX,Objective Corporation Limited,4,"AUMF.AX,ISO.AX,VAS.AX,VSO.AX",692477.0,968171.1708730159,0.007213828091631682,39.06023036430207,0.20796501407439466,0.315280282131436
SHV.AX,Select Harvests Limited,4,"ISO.AX,QOZ.AX,VAS.AX,VPL",2962000.0,1962744.9863492067,0.020843355227820232,28.937536226971165,0.1555896835080999,0.3042027724345061
RPL.AX,Regal Partners Limited,5,"IHD.AX,ISO.AX,MVS.AX,VAS.AX,VPL",6721630.0,3326940.052698412,0.018200132604236367,25.931592323273552,0.1703132813764196,0.30023527820615953
SMI.AX,Santana Minerals Limited,2,"ISO.AX,VAS.AX",14723801.0,1400628.3388888887,0.022942792268220286,33.09035888505546,0.14852636761087193,0.2971608756642288
SDR.AX,SiteMinder Limited,6,"GEAR.AX,IOZ.AX,ISO.AX,VAS.AX,VPL,VSO.AX",6923315.0,6724191.355238096,0.024557107729569823,17.011679551106702,0.09034038898642964,0.29503235627714397
4DX.AX,4DMedical Limited,9,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,IXUS,VAS.AX,VPL,VSO.AX",15636963.0,40880235.36714286,0.026264675571449726,8.934324337247192,0.05273164179344447,0.29329414803993514
WA1.AX,WA1 Resources Ltd,5,"ISO.AX,PICK,VAS.AX,VPL,VSO.AX",1286330.0,3369391.723968254,0.017316292020255676,27.47410855459011,0.1427365722772003,0.28738456344564267
SMR.AX,Stanmore Resources Limited,7,"ISO.AX,PICK,QOZ.AX,VAS.AX,VHY.AX,VPL,VSO.AX",9835678.0,5377169.4087301595,0.010911658849400468,23.345534994831752,0.14848687993617773,0.2872623080513639
GLF.AX,GemLife Group Ltd,5,"ISO.AX,VAS.AX,VNQI,VPL,VSO.AX",5507963.0,4636465.850317461,0.014483644787769468,26.883830337040262,0.16234934994689643,0.28607703015467634
UNI.AX,Universal Store Holdings Limited,2,"ISO.AX,VAS.AX",1463478.0,1480369.751825397,0.019075372855050357,34.994035395326705,0.1688249216060485,0.2857710919550709
AMC.AX,Amcor plc,6,"A200.AX,EX20.AX,GEAR.AX,QOZ.AX,VAS.AX,ZYAU.AX",3372147.0,36460225.03571428,0.007293562057883362,25.712863871767105,0.16319908191627544,0.2851948118100551
MLX.AX,Metals X Limited,6,"AUMF.AX,ISO.AX,PICK,VAS.AX,VPL,VSO.AX",17268867.0,6531065.182380954,0.019482211026268726,19.754152188459024,0.1208070555069841,0.2850085431010068
MAH.AX,Macmahon Holdings Limited,6,"AUMF.AX,ISO.AX,PICK,QOZ.AX,VAS.AX,VSO.AX",26536912.0,4718938.693174602,0.012439440955919027,23.303934265338977,0.16118914481855776,0.2844807817587034
CAT.AX,Catapult Sports Ltd,5,"FAIR.AX,ISO.AX,VAS.AX,VPL,VSO.AX",6499937.0,5227676.038253968,0.02103706070031321,20.620106491620895,0.1241466332331705,0.2838728504309384
BAP.AX,Bapcor Limited,4,"ISO.AX,QOZ.AX,VAS.AX,VPL",12811104.0,2814562.756666666,0.03774338491804475,11.196040378778555,0.05378929875481164,0.2815090347154578
GYG.AX,Guzman y Gomez (Holdings) Ltd,8,"A200.AX,EX20.AX,GEAR.AX,IOZ.AX,ISO.AX,VAS.AX,VPL,VSO.AX",1765871.0,8857741.14888889,0.017594893145400546,18.738714943445736,0.11204005188006516,0.28109457917072533
MAF.AX,MA Financial Group Limited,4,"ISO.AX,VAS.AX,VPL,VSO.AX",2640685.0,2927061.5442857146,0.014851324968929162,30.592889660255448,0.16039950669716552,0.2806470853951559
COF.AX,Centuria Office REIT,5,"MVS.AX,QOZ.AX,REET,VNQI,VPL",6983705.0,1463647.1133333333,0.011691398657709132,22.20321498160004,0.18901639364293774,0.28001964478297897
ARD.AX,Argent Minerals Limited,1,SILJ,34104444.0,174579.88273015872,0.0249179997764248,27.52499508969034,0.18567996390657063,0.277014685256624
360.AX,"Life360, Inc.",6,"A200.AX,EX20.AX,FAIR.AX,GEAR.AX,MVE.AX,VAS.AX",4731739.0,28156087.316825397,0.019464561504474294,16.926112983862843,0.11333558796973743,0.274849593802619
NEM.AX,Newmont Corporation,5,"A200.AX,EX20.AX,GEAR.AX,QRE.AX,VAS.AX",2158677.0,58687441.35968175,0.002022079912858658,28.32120683799058,0.17112682593511122,0.26861159943567914
ELS.AX,Elsight Limited,5,"ISO.AX,IXUS,MVS.AX,VAS.AX,VSO.AX",5452853.0,14938149.669999998,0.02458454914337241,12.449845924477703,0.08420318415397815,0.26820253874129857
PNV.AX,PolyNovo Limited,3,"ISO.AX,VAS.AX,VPL",13885875.0,3133994.2924603173,0.02009989996139104,23.817817482659425,0.13728168804119203,0.2647234875725231
SXG.AX,Southern Cross Gold Ltd,1,VAS.AX,3132320.0,636315.9028571427,0.014132977187409761,83.66779904888035,1.2030781760484596e-06,0.2637384743273988
BVR.AX,Bellavista Resources Limited,4,"A200.AX,COPX,EX20.AX,QRE.AX",2563872.0,436756.8674603175,0.0254274837217301,14.815336721136955,0.08234993970877241,0.26206586858568326
VGN.AX,Virgin Australia Holdings Ltd.,4,"ISO.AX,VAS.AX,VPL,VSO.AX",13311444.0,5014316.89888889,0.016973863130230433,32.66958769471421,0.08182074653783791,0.2602963158497246
NWS.AX,News Corporation,5,"A200.AX,EX20.AX,GEAR.AX,QOZ.AX,VAS.AX",1035440.0,7942027.7271428555,0.0018915686754876371,27.24730338964375,0.16600204402932517,0.2591338092399874
AEL.AX,Amplitude Energy Ltd,3,"ISO.AX,VAS.AX,VPL",6033556.0,3063778.533492063,0.02503147633965436,17.20450032479594,0.0858407653203053,0.2557771110467632
IREN.AX,,3,"BLOK,VGAD.AX,VGS.AX",451258.0,,,,,0.25572519083969464
XYZ.AX,"Block, Inc.",5,"A200.AX,EX20.AX,GEAR.AX,MVE.AX,VAS.AX",984144.0,18841668.52301587,0.0016535205006897754,25.707720052412984,0.16912863833304123,0.2550760732448377
TPW.AX,Temple & Webster Group Ltd,6,"GEAR.AX,IOZ.AX,ISO.AX,VAS.AX,VPL,VSO.AX",2675989.0,8044170.760952381,0.02224892122219913,9.544849586189994,0.04482462490761613,0.2537519232571804
TCG.AX,Turaco Gold Limited,2,"ISO.AX,VAS.AX",20079361.0,1886711.963269841,0.019040511260220376,29.511486834174175,0.12891194056783478,0.2525769123043795
HMC.AX,HMC Capital Limited,5,"GRNV.AX,ISO.AX,VAS.AX,VPL,VSO.AX",6606478.0,4621998.647460318,0.016011212137202146,19.050274277407706,0.12247808802100883,0.25217612510789006
GEM.AX,G8 Education Limited,4,"ISO.AX,QOZ.AX,VAS.AX,VPL",16842136.0,994571.2866666667,0.021828707849950554,15.719695868773263,0.06938159811306432,0.2411617714045497
EBO.AX,EBOS Group Limited,1,VAS.AX,916893.0,2065894.7015873017,0.0044718041324356425,38.67819449894138,0.17711621626690008,0.23877298882348716
SRL.AX,Sunrise Energy Metals Limited,5,"AUMF.AX,ISO.AX,PICK,VAS.AX,VSO.AX",2158029.0,8438477.24031746,0.014032766524693565,16.097916963173756,0.11642108627866922,0.23730384700505508
HLS.AX,Healius Limited,4,"ISO.AX,QOZ.AX,VAS.AX,VPL",15608511.0,2188068.5530158733,0.021494713020102574,15.18020372062315,0.0687126014648053,0.23711134006465678
USL.AX,Unico Silver Limited,1,SIL,14446968.0,2747456.6472222214,0.028896307769425394,17.075840414138447,0.12024185845383276,0.236272970561849
AAI.AX,Alcoa Corporation,5,"A200.AX,EX20.AX,GEAR.AX,QRE.AX,VAS.AX",1069498.0,24269411.037142858,0.0040528193815696795,21.190336269000607,0.1318295764072268,0.2353845488363322
MGH.AX,MAAS Group Holdings Limited,6,"AUMF.AX,ISO.AX,MVS.AX,VAS.AX,VPL,VSO.AX",4817079.0,9072877.65190476,0.013331401179442454,12.787222250607748,0.0844843101568811,0.23500087321298718
GTK.AX,Gentrack Group Limited,2,"VAS.AX,VPL",2177422.0,1572187.9777777775,0.019361922855983323,23.936935830538168,0.10455461441121691,0.2335848086367121
QOR.AX,Qoria Limited,2,"ISO.AX,VAS.AX",26149227.0,1542193.0084920637,0.019028283718328494,22.61493706655379,0.1263813796424193,0.23157785460490765
CU6.AX,Clarity Pharmaceuticals Ltd,4,"ISO.AX,VAS.AX,VPL,VSO.AX",7601786.0,7074301.454444446,0.02038169538568361,15.002458189862176,0.07338724446510013,0.23105030236533103
EHL.AX,Emeco Holdings Limited,2,"MVS.AX,VPL",3031551.0,729900.9050793652,0.00584818408227413,22.593780097649738,0.1946061088067223,0.23039084812567845
CHN.AX,Chalice Mining Limited,3,"ISO.AX,VAS.AX,VPL",7065973.0,2577965.972380952,0.018141149886606377,20.23656038420072,0.1013729216701565,0.22956618182156802
EOS.AX,Electro Optic Systems Holdings Limited,6,"ARMR.AX,ISO.AX,IXUS,VAS.AX,VPL,VSO.AX",4002194.0,28327958.885238092,0.018468653649740582,6.758678971362658,0.044489082848855624,0.22272174772631453
